product_id,name,category_id,price,description,created_at
PROD-00001740,Standard Speaker Model 198,CAT-010-030b3d37,98.36,High-quality speaker for all your needs. Standard edition with advanced features.,2020-03-12T13:51:02
PROD-00001741,Wireless Battery Series 222,CAT-006-8d6f4037,353.21,High-quality battery for all your needs. Wireless edition with advanced features.,2021-11-05T01:32:42
PROD-00001742,Premium Charger Series 226,CAT-002-1859ba33,2185.94,High-quality charger for all your needs. Premium edition with advanced features.,2021-01-28T06:30:26
PROD-00001743,Ultra Speaker Version 205,CAT-002-1859ba33,1052.16,High-quality speaker for all your needs. Ultra edition with advanced features.,2024-09-09T10:36:18
PROD-00001744,Compact Watch Version 764,CAT-008-da46913e,1313.82,High-quality watch for all your needs. Compact edition with advanced features.,2023-05-27T13:50:53
PROD-00001745,Smart Headphones Edition 178,CAT-004-3c98b695,2064.29,High-quality headphones for all your needs. Smart edition with advanced features.,2022-05-23T07:02:59
PROD-00001746,Max Monitor  813,CAT-010-030b3d37,941.63,High-quality monitor for all your needs. Max edition with advanced features.,2021-10-01T11:55:52
PROD-00001747,Standard Screen Version 905,CAT-008-da46913e,1276.96,High-quality screen for all your needs. Standard edition with advanced features.,2022-04-24T01:28:32
PROD-00001748,Essential Charger  111,CAT-010-030b3d37,1155.3,High-quality charger for all your needs. Essential edition with advanced features.,2021-09-12T12:15:36
PROD-00001749,Portable Cable Edition 920,CAT-002-1859ba33,1353.71,High-quality cable for all your needs. Portable edition with advanced features.,2020-04-14T21:19:42
PROD-00001750,Wireless Speaker  420,CAT-005-a929d897,1815.6,High-quality speaker for all your needs. Wireless edition with advanced features.,2024-07-06T04:48:42
PROD-00001751,Mini Stand Model 118,CAT-003-7208bde3,2429.02,High-quality stand for all your needs. Mini edition with advanced features.,2023-08-27T01:24:00
PROD-00001752,Advanced Mouse Edition 252,CAT-002-1859ba33,653.39,High-quality mouse for all your needs. Advanced edition with advanced features.,2023-02-28T17:00:00
PROD-00001753,Mini Keyboard Edition 126,CAT-001-37321c58,962.57,High-quality keyboard for all your needs. Mini edition with advanced features.,2020-02-03T20:50:21
PROD-00001754,Standard Charger Series 477,CAT-010-030b3d37,2387.76,High-quality charger for all your needs. Standard edition with advanced features.,2021-12-23T19:32:51
PROD-00001755,Wireless Tablet Version 291,CAT-010-030b3d37,644.39,High-quality tablet for all your needs. Wireless edition with advanced features.,2021-11-06T15:14:53
PROD-00001756,Basic Memory Edition 734,CAT-010-030b3d37,2839.34,High-quality memory for all your needs. Basic edition with advanced features.,2020-08-20T11:17:47
PROD-00001757,Portable Case Version 326,CAT-006-8d6f4037,602.46,High-quality case for all your needs. Portable edition with advanced features.,2020-06-03T06:53:54
PROD-00001758,Advanced Screen Version 48,CAT-005-a929d897,1269.49,High-quality screen for all your needs. Advanced edition with advanced features.,2021-01-20T13:01:15
PROD-00001759,Plus Mouse  335,CAT-010-030b3d37,1154.73,High-quality mouse for all your needs. Plus edition with advanced features.,2024-11-25T20:31:47
PROD-00001760,Premium Watch Model 660,CAT-010-030b3d37,2963.97,High-quality watch for all your needs. Premium edition with advanced features.,2023-12-05T16:12:17
PROD-00001761,Ultra Keyboard Version 38,CAT-009-70bb8935,2754.91,High-quality keyboard for all your needs. Ultra edition with advanced features.,2020-05-01T13:01:00
PROD-00001762,Mini Laptop Model 482,CAT-002-1859ba33,2491.24,High-quality laptop for all your needs. Mini edition with advanced features.,2023-07-13T14:31:25
PROD-00001763,Standard Watch Edition 325,CAT-006-8d6f4037,1207.02,High-quality watch for all your needs. Standard edition with advanced features.,2024-09-24T19:56:02
PROD-00001764,Advanced Charger Version 628,CAT-001-37321c58,1186.04,High-quality charger for all your needs. Advanced edition with advanced features.,2023-11-13T08:04:16
PROD-00001765,Plus Monitor Edition 961,CAT-010-030b3d37,317.19,High-quality monitor for all your needs. Plus edition with advanced features.,2021-11-26T23:43:16
PROD-00001766,Premium Laptop Series 108,CAT-006-8d6f4037,2585.54,High-quality laptop for all your needs. Premium edition with advanced features.,2023-09-15T14:50:20
PROD-00001767,Elite Mouse Model 196,CAT-006-8d6f4037,2450.27,High-quality mouse for all your needs. Elite edition with advanced features.,2024-07-28T03:15:25
PROD-00001768,Premium Phone Edition 905,CAT-001-37321c58,341.29,High-quality phone for all your needs. Premium edition with advanced features.,2022-08-03T09:30:50
PROD-00001769,Basic Speaker Edition 705,CAT-010-030b3d37,2376.96,High-quality speaker for all your needs. Basic edition with advanced features.,2023-03-25T05:46:52
PROD-00001770,Ultra Mouse Series 598,CAT-008-da46913e,368.5,High-quality mouse for all your needs. Ultra edition with advanced features.,2022-09-19T03:10:12
PROD-00001771,Essential Keyboard  910,CAT-007-592f34fa,1914.33,High-quality keyboard for all your needs. Essential edition with advanced features.,2021-01-15T04:48:54
PROD-00001772,Wireless Battery Series 592,CAT-008-da46913e,1987.18,High-quality battery for all your needs. Wireless edition with advanced features.,2022-05-21T14:41:53
PROD-00001773,Mini Screen Series 95,CAT-005-a929d897,2300.93,High-quality screen for all your needs. Mini edition with advanced features.,2020-09-14T05:35:19
PROD-00001774,Mini Memory Series 676,CAT-004-3c98b695,2087.94,High-quality memory for all your needs. Mini edition with advanced features.,2020-08-21T11:10:20
PROD-00001775,Plus Phone Series 14,CAT-004-3c98b695,1409.76,High-quality phone for all your needs. Plus edition with advanced features.,2023-04-11T08:10:16
PROD-00001776,Elite Screen Model 349,CAT-004-3c98b695,2443.84,High-quality screen for all your needs. Elite edition with advanced features.,2024-06-27T08:02:09
PROD-00001777,Wireless Charger Edition 726,CAT-008-da46913e,1969.31,High-quality charger for all your needs. Wireless edition with advanced features.,2024-04-16T11:05:51
PROD-00001778,Basic Keyboard Series 939,CAT-006-8d6f4037,1162.86,High-quality keyboard for all your needs. Basic edition with advanced features.,2023-11-06T15:46:01
PROD-00001779,Essential Adapter  208,CAT-007-592f34fa,571.97,High-quality adapter for all your needs. Essential edition with advanced features.,2022-05-13T05:08:06
PROD-00001780,Max Mouse Edition 975,CAT-010-030b3d37,1948.66,High-quality mouse for all your needs. Max edition with advanced features.,2021-04-02T14:43:06
PROD-00001781,Plus Monitor Model 247,CAT-001-37321c58,2683.34,High-quality monitor for all your needs. Plus edition with advanced features.,2021-08-04T01:57:01
PROD-00001782,Ultra Laptop Version 678,CAT-009-70bb8935,1363.39,High-quality laptop for all your needs. Ultra edition with advanced features.,2022-04-05T02:59:07
PROD-00001783,Basic Memory Model 363,CAT-007-592f34fa,644.07,High-quality memory for all your needs. Basic edition with advanced features.,2023-05-18T05:05:49
PROD-00001784,Wireless Case  342,CAT-001-37321c58,1329.6,High-quality case for all your needs. Wireless edition with advanced features.,2023-02-22T20:50:45
PROD-00001785,Basic Phone Version 750,CAT-007-592f34fa,589.85,High-quality phone for all your needs. Basic edition with advanced features.,2021-08-11T14:23:19
PROD-00001786,Max Mouse  283,CAT-009-70bb8935,1826.26,High-quality mouse for all your needs. Max edition with advanced features.,2024-05-30T06:59:42
PROD-00001787,Max Monitor Model 662,CAT-004-3c98b695,2877.32,High-quality monitor for all your needs. Max edition with advanced features.,2021-11-13T05:03:15
PROD-00001788,Basic Phone Model 590,CAT-005-a929d897,723.9,High-quality phone for all your needs. Basic edition with advanced features.,2024-07-11T06:37:02
PROD-00001789,Basic Speaker Series 904,CAT-010-030b3d37,2101.53,High-quality speaker for all your needs. Basic edition with advanced features.,2023-06-10T22:08:06
PROD-00001790,Max Stand Model 226,CAT-005-a929d897,1490.55,High-quality stand for all your needs. Max edition with advanced features.,2021-06-15T08:51:18
PROD-00001791,Advanced Headphones Edition 653,CAT-005-a929d897,2120.49,High-quality headphones for all your needs. Advanced edition with advanced features.,2022-06-13T17:14:35
PROD-00001792,Standard Laptop Model 190,CAT-009-70bb8935,2724.26,High-quality laptop for all your needs. Standard edition with advanced features.,2024-01-21T05:40:38
PROD-00001793,Standard Watch Series 175,CAT-006-8d6f4037,2047.5,High-quality watch for all your needs. Standard edition with advanced features.,2021-06-01T17:59:09
PROD-00001794,Pro Charger Version 146,CAT-001-37321c58,2001.42,High-quality charger for all your needs. Pro edition with advanced features.,2023-08-22T12:13:04
PROD-00001795,Mini Laptop Series 998,CAT-005-a929d897,2644.95,High-quality laptop for all your needs. Mini edition with advanced features.,2021-06-14T10:11:12
PROD-00001796,Compact Laptop  361,CAT-008-da46913e,1753.63,High-quality laptop for all your needs. Compact edition with advanced features.,2024-02-26T02:50:02
PROD-00001797,Essential Camera Version 113,CAT-001-37321c58,2458.58,High-quality camera for all your needs. Essential edition with advanced features.,2024-10-28T10:28:23
PROD-00001798,Compact Watch Series 538,CAT-009-70bb8935,510.23,High-quality watch for all your needs. Compact edition with advanced features.,2021-03-31T10:01:02
PROD-00001799,Advanced Monitor Model 312,CAT-006-8d6f4037,1363.31,High-quality monitor for all your needs. Advanced edition with advanced features.,2022-12-25T20:07:48
PROD-00001800,Wireless Speaker Version 260,CAT-006-8d6f4037,1381.65,High-quality speaker for all your needs. Wireless edition with advanced features.,2022-12-31T13:43:42
PROD-00001801,Ultra Charger  794,CAT-010-030b3d37,1458.21,High-quality charger for all your needs. Ultra edition with advanced features.,2022-04-18T15:59:40
PROD-00001802,Compact Battery Model 152,CAT-007-592f34fa,2570.22,High-quality battery for all your needs. Compact edition with advanced features.,2021-03-16T00:55:53
PROD-00001803,Mini Screen Model 251,CAT-010-030b3d37,2225.62,High-quality screen for all your needs. Mini edition with advanced features.,2023-08-31T04:50:57
PROD-00001804,Mini Headphones Model 199,CAT-007-592f34fa,1919.8,High-quality headphones for all your needs. Mini edition with advanced features.,2022-05-01T01:14:42
PROD-00001805,Smart Memory Version 982,CAT-009-70bb8935,533.1,High-quality memory for all your needs. Smart edition with advanced features.,2022-12-19T19:46:21
PROD-00001806,Smart Charger Version 604,CAT-007-592f34fa,2836.34,High-quality charger for all your needs. Smart edition with advanced features.,2022-05-08T06:28:44
PROD-00001807,Ultra Headphones Model 594,CAT-009-70bb8935,2108.48,High-quality headphones for all your needs. Ultra edition with advanced features.,2021-01-17T00:39:22
PROD-00001808,Max Cover  992,CAT-006-8d6f4037,872.33,High-quality cover for all your needs. Max edition with advanced features.,2020-01-26T21:29:37
PROD-00001809,Plus Keyboard Version 698,CAT-003-7208bde3,1574.32,High-quality keyboard for all your needs. Plus edition with advanced features.,2022-06-19T07:41:43
PROD-00001810,Portable Memory Series 311,CAT-008-da46913e,871.89,High-quality memory for all your needs. Portable edition with advanced features.,2022-07-04T16:25:05
PROD-00001811,Premium Cover Model 223,CAT-005-a929d897,2478.15,High-quality cover for all your needs. Premium edition with advanced features.,2021-01-18T12:02:16
PROD-00001812,Premium Screen Edition 6,CAT-007-592f34fa,1063.23,High-quality screen for all your needs. Premium edition with advanced features.,2020-01-02T23:50:59
PROD-00001813,Premium Speaker Series 359,CAT-005-a929d897,2357.93,High-quality speaker for all your needs. Premium edition with advanced features.,2024-04-08T15:19:42
PROD-00001814,Compact Memory Series 977,CAT-002-1859ba33,2142.45,High-quality memory for all your needs. Compact edition with advanced features.,2021-03-19T04:19:35
PROD-00001815,Standard Headphones Version 600,CAT-002-1859ba33,879.49,High-quality headphones for all your needs. Standard edition with advanced features.,2020-04-09T20:17:06
PROD-00001816,Plus Cable Series 832,CAT-007-592f34fa,1273.45,High-quality cable for all your needs. Plus edition with advanced features.,2020-10-31T21:45:04
PROD-00001817,Smart Speaker Edition 612,CAT-005-a929d897,528.16,High-quality speaker for all your needs. Smart edition with advanced features.,2023-09-16T00:48:59
PROD-00001818,Compact Charger  143,CAT-004-3c98b695,757.55,High-quality charger for all your needs. Compact edition with advanced features.,2023-07-17T10:29:42
PROD-00001819,Wireless Headphones Edition 313,CAT-002-1859ba33,899.02,High-quality headphones for all your needs. Wireless edition with advanced features.,2023-12-03T18:09:46
PROD-00001820,Wireless Mouse Version 802,CAT-007-592f34fa,297.16,High-quality mouse for all your needs. Wireless edition with advanced features.,2024-06-24T00:00:33
PROD-00001821,Plus Charger  958,CAT-006-8d6f4037,1410.44,High-quality charger for all your needs. Plus edition with advanced features.,2023-08-21T17:19:29
PROD-00001822,Plus Case Version 473,CAT-001-37321c58,2738.54,High-quality case for all your needs. Plus edition with advanced features.,2020-03-23T02:10:32
PROD-00001823,Advanced Case Model 774,CAT-003-7208bde3,1849.46,High-quality case for all your needs. Advanced edition with advanced features.,2022-07-28T11:49:53
PROD-00001824,Advanced Camera  525,CAT-006-8d6f4037,390.54,High-quality camera for all your needs. Advanced edition with advanced features.,2024-08-14T21:06:48
PROD-00001825,Smart Storage Edition 55,CAT-007-592f34fa,386.54,High-quality storage for all your needs. Smart edition with advanced features.,2020-01-19T11:52:34
PROD-00001826,Plus Battery Version 860,CAT-001-37321c58,263.12,High-quality battery for all your needs. Plus edition with advanced features.,2022-04-19T09:41:46
